date,stars,text
"Mar 10, 2016",3,"Too much ""Disney"" touch"
"Mar 10, 2016",4,Good but overrated. This movie is certainly not the best Star Wars movie. It is no better than Transformers 1.
"Mar 09, 2016",3.5,This is what the whole trilogy should have been focusing on. The whole point of the trilogy was to see the main character's downfall from promising knight to horrible dictator. This movie however brought a semi-interesting closing to the trilogy.
"Mar 09, 2016",4.5,Easily the most enjoyable and exciting Star Wars movie to date.
"Mar 09, 2016",2,"It was kinda meh, super predictable. Maybe would recommend if nothing else was on..."
"Mar 08, 2016",4,"Despite many of it's problems being the same from the last two instalments of the trilogy Revenge of the Sith suitably fills in all the wholes between the originals and the prequels, making for one investing and action packed end to a trilogy.

B+"
"Mar 05, 2016",3.5,"Personally my favourite star wars prequel, although thats not saying much. Is the movie perfect? No. It does have its flaws in things such as dialogue and sometimes the movie is quite boring. But those two things are much worse in the phantom menace and attack of the clones. Theres much more action in revenge of the sith and the dialogue is greately improved. This movie is certainly not my favourite star wars film, but it sure as hell is enjoyable, and wraps up things nicely between attack of the clones and a new hope."
"Mar 03, 2016",1,"Grade: F (25%)
Rating: 2.5/10 - Awful"
"Mar 02, 2016",4.5,It was really amazing and the actors were really played well. I could feel the emotions brought by them into the movie. The graphics were absolutely fantastic with many incredible animation. I was interested by the lightsaber duel. It was an elegant technique there. Overall the plot was good. I could say that this one was the best among other episodes. Such a masterpiece!
"Mar 01, 2016",5,"Revenge of the Sith is arguably the best prequel of the Star Wars saga. We finally see the birth of Darth Vader, one of the most ruthless Sith Lords in the Star Wars Universe."
"Feb 29, 2016",4.5,Really enjoyed lt one the best movies in the franchise more plot in the first 10 min than the whole of the force awakens.  ( well except for that Darth Vader NOOOOOOOOO scene.)
"Feb 28, 2016",3.5,Worth the watch......obviously.
"Feb 26, 2016",0.5,unbearable... the worst from the saga ever made
"Feb 26, 2016",5,la mejor precuela de star wars
"Feb 26, 2016",3,"Probably the only film in the prequel trilogy that's worth rewatching...once, maybe twice."
"Feb 24, 2016",0.5,the first one with darth vader i more with the that is for rotten
"Feb 19, 2016",4,"this stetted  up episode lV PERFECTLY don't believe me it hade this huge plot beginning to end setting up episode four did a great job like all the duel serisly all of the lightsaber duels dooku, grevious, palpatine, palpatine again and the best of them all darth vader (Anakin Skywalker) this should not and never be hated im not 100% sure if its my favorite 4 stars 86%"
"Feb 17, 2016",3,"The prequel was finished the journey, and this one, really really low energy
Except for the lightsaber duel, it's was good"
"Feb 15, 2016",3.5,I don't know why people dislike this movie it's better then the other 2 prequels and maybe as good as return of the Jedi.
"Feb 07, 2016",4.5,This sci-fi movie adds a dramatic twist to Star Wars. Pretty much every performance is great although Hayden Christian is a bit off. The fight scenes are visually stunning.
"Feb 04, 2016",3,"I generally like this film, it could obviously be improved but a good watch."
"Jan 31, 2016",4.5,"While very entertaining, the dialogue is quite awful but the visuals, the storytelling, and the action are nearly perfect."
"Jan 30, 2016",5,SHIT ANAKIN CAN KILL ME DADTH VADER NY FUCKING-OH MY GOD
"Jan 30, 2016",4,"Oh, my god... ¡Pero qué carajo...! ¡Esta película es lo máximo! ¡Odio a Anakin porque se vuelve malo, pero esto...! Guau, es la mejor de todas, y la batalla entre Obi-Wan y Anakin, guau..."
"Jan 29, 2016",4,"""Star Wars: Episode III Revenge of the Sith"" (2005) tells the story of the rise of the Dark Force, the Sith, and the fall of the Galactic Republic. Our hero Obi-Wan Kenobi (Ewan McGregor) along with the other Jedi Knights are working to overthrow Count Dooku (Christopher Lee). Meanwhile, they are neglecting the real leader behind the Dark Side of the Force, Chancellor Palpatine (Ian McDiarmid).

Anakin Skywalker (Hayden Christensen) who is secretly betrothed (a no-no for a Jedi Knight like himself) is given to ever greater feelings of insecurity about losing those closest to him. We see Chancellor Palpatine begin to exploit this insecurity to turn young Anakin to the Dark Side.

The film concludes with an epic battle on a lava planet that is not to be missed. For fans of the series, or those newly interested, because of battle scenes like this finale and the ultimate transformation for young Anakin to the Dark Side, this is one of the better films in the total Star Wars saga, not better than ""Empire Strikes Back"" (1980) or the newest installment, ""The Force Awakens"" (2015), but perhaps tied with ""Return of the Jedi"" (1983)."
"Jan 27, 2016",5,"I'm happy how this movie got down to action and fighting there where great battles and I like the fight with light sabers it was pretty intense movie with drama my favorite character was Anakin Skywalker, obi-Wan Kenobi. If you like Star Wars then you will be glad to see this!! Light saber battles are great in the Star Wars movies!!! Obi-Wan Kenobi and Anakin Skywalker wow how they fight against each other was just down to hard fighting so intense that you could watch it over and over again!! It's a tuff fight with drama. And much more!! Pick your side the light side or the dark side."
"Jan 26, 2016",3,"Ah, now the saga is now complete. Star Wars Revenge of The Sith, is the best movie out of all the prequels, even though it's the darkest movie out of the saga, next to Empire Strikes Back, it does a good job telling the final part of the story as Anakin Skywalker, played by Hayden Christensen , turns into Darth Vader, defies his, and the Jedi's beliefs. And turns to the way's of the Sith, and becomes the greater evil, he was chosen, and swore to destroy, and was suppose to bring balance to the Force."
