rating,text,visual_style
3,"This review may contain spoilers. I can handle the truth. Quite disappointed, honestly, with this. I got a special preview ticket and am sort of thrilled as I like Anderson's films. But this sci-fi-westerns flick's narrative is falling apart. The only brighter side of the film is the three wicked little blonde girls who are beyond cute. If you like Anderson's earlier films, I'm afraid you might be disappointed. PS To be a bit precise —— Anderson got the budget, the cast, but he plays with the meta-form (""story inside…",0
3,"This brought to mind the fanciful gourmet dishes served up to the obscenely wealthy guests aboard the luxury yacht in Triangle of Sadness, just as that first wave of nausea is starting to hit them. The entrées are inventive, visually dazzling, flawlessly prepared and plated - yet somehow also cold, aloof, and perilously close to what most of us would consider pretentious. In other words, pretty much what I expected going into Wes Anderson's latest, at times amped up to…",1
3,"okay. i liked it. but i can’t help but feel at a distance with these stories within stories (ie french dispatch). they are kind of screenwriting marvels, because i can’t imagine organizing this much into a coherent document. i felt disconnected with all the levels of artifice. kind of unsure if i could trust the movie enough to feel invested in a character or if it was a scene playing out within a scene. i do understand that, on some…",0
3,"Asteroid City certainly has all the necessary elements to shine and make it as one of Wes Anderson’s most remarkable works to date: an endless and jaw-dropping list of some of Hollywood’s biggest stars, some gorgeous cinematography, impeccable staging, and a beautifully put together balance between paintings and miniatures. Yet, somehow, there was something lacking throughout, and after giving it a fair amount of thought, I’ve concluded, as some critics have already pointed out, that it was the absence of…",1
3,"Coming after The French Dispatch, this proves that 2020s Wes is definitively *a new era.* Isle of Dogs hit me like a worrying signpost that dude was starting to lose track of the humbler impetuses guiding his filmmaking— that'd he forever be going balls out with bigger and bigger budgets in the aim of making heavier and heavier coffee table books. But these last two are legit *cinéma de la humbled auteur* auto-critiques. They take Wes's own style as their…",0
3,"You bamboozled me Wes! I thought this was going to be a fun alien flick, not a pretentious whatever movie :( I miss when Wes told humble, simple stories. I feel like The French Dispatch was heading in this frustrating direction, but still had an element of fun. However this movie had some fun, but was drowned out by this weird structure and metaphor that felt like it was trying to be something special. Something about the pacing of this movie…",0
3,וואלה לא כזה נהניתי🙏🙏,9
3,"The three little witches were the best part. Very vibrant and aesthetically pleasing. Scarlett Johansson, Jake Ryan and Jason Schwartzman were all very good. It’s witty and clever. You just start to feel the length a bit and some bits don’t work.",1
3,"Feels a bit weird to see a Wes Anderson movie and coming away not fully delighted, but a bit confused, a bit bored and only somewhat satisfied, an experience I usually get when only certain parts have an impact on me instead of the whole package. I'm sure many people had the same feelings towards The French Dispatch, that it was being messy, sketchy, a self-indulgent exercise of his well-established style. But while that film still had a sense of…",0
3,"Cannes Film Festival 2023 Wes Anderson doesn't even need to try. He figured out a long time ago how he wants to tell a story, how he creates the characters, how he forms the style etc. Asteroid City is breezy, colorful and playful, but it covers grief and unresolved issues from the past. It's also meta, he reflects on the nature of filmmaking. What's the point of making movies if they don't make any sense? You just keep doing it…",1
3,"Really wanted to love this one, but was left unfulfilled by the end. Despite the incredible cast and the good intentions Wes put into it, this one felt very heavy on style over substance.",0
3,"Much better than The French Dispatch (Ennui-sur-Blasé? Come on!), but there are still too much stroy lines to make the whole of the film work as Andersons' earlier films worked. I just hope it's a step in the right direction. Johansson and Hanks are quite well cast, tough.",0
3,"Wes Anderson univerzuma bő évtizeden át egyre tágult, de az elmúlt tíz évben mind kisebb dobozokba zárja be önmagát, idén már nagyjából egy cickány-koporsónál jár: maga a film is erről szól, az egyre kisebb kínai dobozok papírmasé díszletfalai között ágáló önparódia-sztárokkal, ezúttal épp egy Twilight Zone sci-fi epizód ürügyén igazi Ed Wood-ufóval és barkács-aliennel - olyan ez már, mint a Vitéz László az ovimatinén, a néző minden mesében pont ugyanazt kapja, de akkor is képtelen nem szurkolni a sok kis édesbús paprikajancsinak, ahogy Holdra írnak vagy pajtatáncot járnak. (Mammut Mozi)",9
3,Sometimes all that style becomes an obstacle between us and the people's story that we are trying to identify with emotionally. In Wes Anderson's movies that is the issue for me about half the time. But it does look spectacular. PS- where did the kool needle drops go?,1
3,jason schwartzman had more chemistry with edward norton in one scene than with scarlett johansson in the hole movie,0
3,La démarche de Wes Anderson est très intéressante et je comprend ce qu'il a voulu faire mais globalement je suis quand même assez déçu,9
3,Yeah. He did another one.,0
3,"A shark that stops swimming will slowly sink and die. Wes practically killed himself after Grand Budapest. You can make a masterpiece, but if you’re gonna just ride its coat-tails and not push your art forward… it’s just the “same shit… different day.” The sameness was tiring on The French Dispatch, now it’s getting kinda annoying. Cut to: INT. NEW YORK FAIR TRADE COFFEE SHOP - DAY A perfectly symmetrical shot of Liam Sherman dressed in pink overalls typing up his…",1
3,Pastellfarbene Begegnung der ander(son)en Art.,9
3,Las películas de Wes Anderson se han convertido en el MCU del “cine de arte”.  Un chingo de cameos innecesarios de menos de cinco minutos que no aportan nada a la trama.,9
3,"Cannes #23 So cool seeing this at the premiere with most of the cast and Wes there! I think there's been a clear trend in Wes' recent films of sacrifing story for style and that is very evident in this newest one. It is way too compartmentalized into different ""scenes"" and ""acts"" which detract from an overall flow of the film. Performances are standard Wes Anderson stiltedness and the cinematography is obviously so cool. I'm a fan of Wes' work so I enjoyed this but don't love the direction he's been going recently. Feels like he's starting to crank films out just using a formula.",1
3,"really nice movie but i think my tiny little brain wasn’t ready for everything i had to process. wish i could understand it. i had a beautiful experience at the cinema, the colors, the magic of every scene, the amazing interpretation of the actors… very harmonious. however there is something about the movie that simply didn’t do it for me like all Wes Anderson's films do it.",1
3,loved the little alien guy i want to be friends with him,0
3,I never need to see or think about this again,0
3,"“In my loneliness, I’ve learned to give complete and unquestioning faith to the people I love. I don’t know if that includes you, but it included my daughter, and your four children.” State Theatre Sydney 2023 Sydney Film Festival",0
3,Three stars may be a little harsh here because most filmmakers would kill to pull something off like this but at this point in Wes Anderson’s career I just can’t help but feel incredibly disappointed with what he’s been putting out. Asteroid city feels no different than French dispatch or isle of dogs in that his recent work just seems like a super cool advertisement for Wes Anderson as an aesthetic. Yes he continues to perfect this aesthetic and I…,1
